experiment,run,f1_0,f1_1,f1_2,f1_3,f1_4,f1_5,f1_6,f1_7,f1_8,f1_9,f1_10
agnews_2000_pfeifferinv_random_50,11,0.962,0.957,0.947,0.945,0.95,0.938,0.938,0.935,0.957,0.957,0.957
agnews_2000_pfeifferinv_random_50,12,0.964,0.95,0.959,0.95,0.952,0.935,0.947,0.947,0.955,0.957,0.957
agnews_2000_pfeifferinv_random_50,13,0.959,0.945,0.957,0.943,0.95,0.933,0.94,0.947,0.952,0.947,0.952
agnews_2000_pfeifferinv_random_50,14,0.967,0.947,0.959,0.947,0.955,0.933,0.952,0.95,0.957,0.95,0.955
agnews_2000_pfeifferinv_random_50,15,0.967,0.952,0.95,0.95,0.943,0.935,0.943,0.95,0.952,0.945,0.945
agnews_2000_pfeifferinv_random_50,16,0.969,0.959,0.94,0.952,0.945,0.938,0.95,0.947,0.955,0.959,0.957
agnews_2000_pfeifferinv_random_500,1,0.962,0.957,0.95,0.943,0.955,0.931,0.945,0.95,0.969,0.969,0.969
agnews_2000_pfeifferinv_random_500,2,0.959,0.95,0.935,0.94,0.955,0.935,0.943,0.945,0.952,0.962,0.964
agnews_2000_pfeifferinv_random_500,3,0.959,0.95,0.955,0.952,0.95,0.94,0.957,0.945,0.959,0.959,0.962
agnews_2000_pfeifferinv_random_500,4,0.971,0.95,0.957,0.957,0.947,0.933,0.952,0.957,0.962,0.962,0.964
agnews_2000_pfeifferinv_random_500,5,0.969,0.952,0.959,0.952,0.957,0.933,0.952,0.947,0.959,0.957,0.957
agnews_2000_pfeifferinv_random_500,6,0.962,0.957,0.947,0.955,0.947,0.938,0.945,0.943,0.95,0.943,0.955
agnews_2000_pfeifferinv_random_500,7,0.967,0.962,0.95,0.955,0.95,0.94,0.95,0.955,0.95,0.947,0.95
agnews_2000_pfeifferinv_random_500,8,0.967,0.955,0.955,0.952,0.95,0.935,0.945,0.95,0.959,0.952,0.957
agnews_2000_pfeifferinv_random_500,9,0.959,0.95,0.95,0.952,0.955,0.943,0.952,0.94,0.957,0.952,0.95
agnews_2000_pfeifferinv_random_500,10,0.969,0.945,0.955,0.955,0.952,0.933,0.938,0.94,0.955,0.952,0.952
agnews_2000_pfeifferinv_random_500,11,0.962,0.959,0.955,0.952,0.962,0.935,0.952,0.947,0.964,0.957,0.959
agnews_2000_pfeifferinv_random_500,12,0.964,0.95,0.962,0.952,0.959,0.933,0.95,0.943,0.957,0.955,0.957
agnews_2000_pfeifferinv_random_500,13,0.959,0.943,0.945,0.943,0.938,0.933,0.943,0.947,0.957,0.947,0.947
agnews_2000_pfeifferinv_random_500,14,0.967,0.947,0.957,0.952,0.947,0.928,0.947,0.952,0.959,0.952,0.955
agnews_2000_pfeifferinv_random_500,15,0.967,0.947,0.945,0.947,0.945,0.933,0.945,0.943,0.952,0.95,0.955
agnews_2000_pfeifferinv_random_500,16,0.969,0.959,0.943,0.947,0.952,0.935,0.947,0.947,0.957,0.945,0.95
agnews_2000_pfeifferinv_uncertainty_10,1,0.962,0.967,0.945,0.95,0.964,0.964,0.962,0.959,0.959,0.503,0.947
agnews_2000_pfeifferinv_uncertainty_10,2,0.959,0.95,0.957,0.962,0.971,0.962,0.962,0.952,0.943,0.955,0.952
agnews_2000_pfeifferinv_uncertainty_10,3,0.959,0.952,0.962,0.969,0.955,0.962,0.962,0.957,0.957,0.942,0.95
agnews_2000_pfeifferinv_uncertainty_10,4,0.971,0.957,0.959,0.964,0.962,0.952,0.957,0.95,0.962,0.959,0.955
agnews_2000_pfeifferinv_uncertainty_10,5,0.969,0.969,0.962,0.959,0.957,0.955,0.955,0.959,0.957,0.904,0.959
agnews_2000_pfeifferinv_uncertainty_10,6,0.962,0.959,0.962,0.955,0.957,0.959,0.95,0.962,0.957,0.727,0.886
agnews_2000_pfeifferinv_uncertainty_10,7,0.967,0.957,0.952,0.959,0.959,0.955,0.957,0.952,0.938,0.947,0.952
agnews_2000_pfeifferinv_uncertainty_10,8,0.967,0.964,0.952,0.964,0.964,0.959,0.964,0.947,0.962,0.497,0.908
agnews_2000_pfeifferinv_uncertainty_10,9,0.959,0.952,0.959,0.957,0.962,0.957,0.955,0.945,0.962,0.947,0.957
agnews_2000_pfeifferinv_uncertainty_10,10,0.969,0.962,0.955,0.947,0.957,0.947,0.952,0.959,0.871,0.955,0.947
agnews_2000_pfeifferinv_uncertainty_10,11,0.962,0.957,0.962,0.959,0.947,0.952,0.488,0.947,0.959,0.959,0.962
agnews_2000_pfeifferinv_uncertainty_10,12,0.964,0.962,0.952,0.959,0.95,0.962,0.93,0.935,0.945,0.962,0.911
agnews_2000_pfeifferinv_uncertainty_10,13,0.959,0.957,0.967,0.969,0.957,0.962,0.871,0.938,0.964,0.947,0.797
agnews_2000_pfeifferinv_uncertainty_10,14,0.967,0.952,0.943,0.957,0.967,0.967,0.964,0.957,0.967,0.354,0.955
agnews_2000_pfeifferinv_uncertainty_10,15,0.967,0.957,0.959,0.957,0.962,0.959,0.955,0.957,0.955,0.959,0.952
agnews_2000_pfeifferinv_uncertainty_10,16,0.969,0.952,0.955,0.964,0.964,0.952,0.959,0.957,0.955,0.901,0.945
agnews_2000_pfeifferinv_uncertainty_100,1,0.962,0.967,0.957,0.952,0.952,0.943,0.955,0.923,0.94,0.962,0.957
agnews_2000_pfeifferinv_uncertainty_100,2,0.959,0.955,0.964,0.964,0.969,0.967,0.964,0.955,0.947,0.95,0.959
agnews_2000_pfeifferinv_uncertainty_100,3,0.959,0.947,0.952,0.962,0.959,0.964,0.957,0.957,0.513,0.95,0.964
agnews_2000_pfeifferinv_uncertainty_100,4,0.971,0.957,0.957,0.955,0.962,0.957,0.959,0.962,0.959,0.544,0.947
agnews_2000_pfeifferinv_uncertainty_100,5,0.969,0.964,0.959,0.955,0.962,0.95,0.964,0.95,0.955,0.959,0.955
agnews_2000_pfeifferinv_uncertainty_100,6,0.962,0.962,0.955,0.959,0.959,0.952,0.959,0.957,0.957,0.839,0.94
agnews_2000_pfeifferinv_uncertainty_100,7,0.967,0.959,0.957,0.945,0.959,0.955,0.955,0.957,0.491,0.967,0.952
agnews_2000_pfeifferinv_uncertainty_100,8,0.967,0.959,0.957,0.959,0.967,0.964,0.95,0.957,0.957,0.359,0.962
agnews_2000_pfeifferinv_uncertainty_100,9,0.959,0.952,0.957,0.964,0.962,0.959,0.959,0.938,0.962,0.964,0.637
agnews_2000_pfeifferinv_uncertainty_100,10,0.969,0.962,0.971,0.967,0.967,0.962,0.955,0.959,0.957,0.849,0.94
agnews_2000_pfeifferinv_uncertainty_100,11,0.962,0.955,0.955,0.962,0.962,0.654,0.955,0.964,0.967,0.94,0.894
agnews_2000_pfeifferinv_uncertainty_100,12,0.964,0.962,0.952,0.962,0.964,0.943,0.962,0.962,0.637,0.957,0.952
agnews_2000_pfeifferinv_uncertainty_100,13,0.959,0.957,0.957,0.959,0.964,0.952,0.952,0.957,0.47,0.957,0.952
agnews_2000_pfeifferinv_uncertainty_100,14,0.967,0.952,0.945,0.957,0.945,0.943,0.955,0.955,0.962,0.95,0.955
agnews_2000_pfeifferinv_uncertainty_100,15,0.967,0.959,0.955,0.957,0.959,0.967,0.891,0.95,0.959,0.967,0.945
agnews_2000_pfeifferinv_uncertainty_100,16,0.969,0.952,0.959,0.959,0.947,0.962,0.901,0.942,0.959,0.959,0.945
agnews_2000_pfeifferinv_uncertainty_50,1,0.962,0.964,0.962,0.957,0.962,0.955,0.95,0.943,0.955,0.957,0.37
agnews_2000_pfeifferinv_uncertainty_50,2,0.959,0.947,0.962,0.962,0.967,0.967,0.935,0.945,0.945,0.967,0.499
agnews_2000_pfeifferinv_uncertainty_50,3,0.959,0.955,0.945,0.959,0.964,0.957,0.788,0.955,0.957,0.955,0.952
agnews_2000_pfeifferinv_uncertainty_50,4,0.971,0.957,0.957,0.957,0.957,0.957,0.959,0.964,0.957,0.964,0.349
agnews_2000_pfeifferinv_uncertainty_50,5,0.969,0.969,0.962,0.962,0.969,0.806,0.957,0.947,0.962,0.959,0.955
agnews_2000_pfeifferinv_uncertainty_50,6,0.962,0.964,0.955,0.957,0.962,0.959,0.957,0.971,0.962,0.962,0.952
agnews_2000_pfeifferinv_uncertainty_50,7,0.967,0.959,0.957,0.947,0.971,0.962,0.971,0.969,0.967,0.959,0.959
agnews_2000_pfeifferinv_uncertainty_50,8,0.967,0.967,0.952,0.962,0.959,0.959,0.959,0.945,0.935,0.967,0.955
agnews_2000_pfeifferinv_uncertainty_50,9,0.959,0.952,0.955,0.959,0.957,0.959,0.957,0.945,0.955,0.791,0.918
agnews_2000_pfeifferinv_uncertainty_50,10,0.969,0.962,0.952,0.962,0.952,0.959,0.967,0.957,0.955,0.935,0.952
agnews_2000_pfeifferinv_uncertainty_50,11,0.962,0.955,0.952,0.95,0.95,0.945,0.943,0.962,0.957,0.523,0.957
agnews_2000_pfeifferinv_uncertainty_50,12,0.964,0.962,0.95,0.964,0.959,0.952,0.95,0.959,0.957,0.95,0.962
agnews_2000_pfeifferinv_uncertainty_50,13,0.959,0.947,0.955,0.952,0.959,0.962,0.94,0.957,0.957,0.884,0.945
agnews_2000_pfeifferinv_uncertainty_50,14,0.967,0.952,0.952,0.957,0.964,0.962,0.952,0.952,0.955,0.933,0.957
agnews_2000_pfeifferinv_uncertainty_50,15,0.967,0.952,0.952,0.952,0.957,0.943,0.774,0.942,0.952,0.957,0.899
agnews_2000_pfeifferinv_uncertainty_50,16,0.969,0.955,0.952,0.959,0.964,0.967,0.94,0.959,0.957,0.957,0.959
agnews_2000_pfeifferinv_uncertainty_500,1,0.962,0.967,0.95,0.95,0.964,0.957,0.513,0.967,0.955,0.926,0.957
agnews_2000_pfeifferinv_uncertainty_500,2,0.959,0.947,0.971,0.969,0.967,0.964,0.959,0.947,0.964,0.816,0.952
agnews_2000_pfeifferinv_uncertainty_500,3,0.959,0.95,0.955,0.962,0.964,0.957,0.967,0.957,0.952,0.969,0.95
agnews_2000_pfeifferinv_uncertainty_500,4,0.971,0.955,0.962,0.955,0.955,0.959,0.964,0.952,0.458,0.964,0.957
agnews_2000_pfeifferinv_uncertainty_500,5,0.969,0.962,0.957,0.957,0.969,0.957,0.874,0.967,0.962,0.935,0.952
agnews_2000_pfeifferinv_uncertainty_500,6,0.962,0.957,0.959,0.964,0.969,0.964,0.967,0.967,0.964,0.93,0.959
agnews_2000_pfeifferinv_uncertainty_500,7,0.967,0.957,0.945,0.955,0.964,0.952,0.955,0.952,0.955,0.928,0.947
agnews_2000_pfeifferinv_uncertainty_500,8,0.967,0.967,0.959,0.957,0.938,0.945,0.959,0.959,0.957,0.894,0.947
agnews_2000_pfeifferinv_uncertainty_500,9,0.959,0.955,0.962,0.962,0.955,0.957,0.952,0.964,0.969,0.928,0.959
agnews_2000_pfeifferinv_uncertainty_500,10,0.969,0.962,0.962,0.957,0.959,0.962,0.928,0.957,0.957,0.613,0.959
agnews_2000_pfeifferinv_uncertainty_500,11,0.962,0.962,0.95,0.959,0.974,0.957,0.955,0.95,0.959,0.947,0.952
agnews_2000_pfeifferinv_uncertainty_500,12,0.964,0.959,0.955,0.955,0.955,0.95,0.962,0.955,0.899,0.957,0.959
agnews_2000_pfeifferinv_uncertainty_500,13,0.959,0.95,0.952,0.957,0.959,0.962,0.935,0.955,0.945,0.931,0.957
agnews_2000_pfeifferinv_uncertainty_500,14,0.967,0.945,0.947,0.957,0.964,0.964,0.957,0.959,0.962,0.955,0.964
agnews_2000_pfeifferinv_uncertainty_500,15,0.967,0.962,0.959,0.95,0.957,0.964,0.923,0.959,0.957,0.593,0.964
agnews_2000_pfeifferinv_uncertainty_500,16,0.969,0.952,0.957,0.959,0.955,0.952,0.935,0.959,0.957,0.957,0.938
